ID,Name,Rating,Position,Alt-Pos1,Alt-Pos2,Alt-Pos3,Nation,Club,Card Type,ST,RW,LW,CF,CAM,CM,RM,LM,CDM,CB,LB,LWB,RB,RWB
13903,Jacky Donkor,62,LM,LW,,,Belgium,Excelsior,bronze rare,57.0,62.0,62.0,60.0,59.0,51.0,61.0,61.0,40.0,35.0,44.0,46.0,44.0,46.0
13895,Mawlanyaz Dilmurat,62,RB,RWB,LB,RM,China PR,Henan SSLM FC,bronze rare,56.0,60.0,60.0,57.0,57.0,55.0,60.0,60.0,55.0,54.0,60.0,61.0,60.0,61.0
13896,Alpha Dionkou,62,RB,RWB,,,Senegal,Granada CF,bronze non-rare,51.0,55.0,55.0,52.0,51.0,50.0,56.0,56.0,56.0,60.0,60.0,60.0,60.0,60.0
13897,Nasser Djiga,62,CB,,,,Burkina Faso,FC Basel 1893,bronze non-rare,42.0,41.0,41.0,40.0,41.0,45.0,44.0,44.0,56.0,62.0,58.0,55.0,58.0,55.0
13898,Filip Djukic,62,GK,,,,Montenegro,Hvidovre IF,bronze rare,,,,,,,,,,,,,,
13899,Ben Doak,62,RW,RM,,,Scotland,Liverpool,bronze non-rare,57.0,62.0,62.0,60.0,60.0,52.0,61.0,61.0,42.0,36.0,45.0,47.0,45.0,47.0
14471,Kuo Yang,62,RWB,RB,CM,,China PR,Wuhan 3 Towns,bronze non-rare,56.0,58.0,58.0,57.0,57.0,57.0,59.0,59.0,58.0,58.0,60.0,60.0,60.0,60.0
13734,Andres Amaya,62,RM,RW,ST,,Colombia,Belgrano,bronze non-rare,62.0,62.0,62.0,62.0,60.0,52.0,61.0,61.0,42.0,40.0,46.0,47.0,46.0,47.0
13801,Hiram Boateng,62,CM,,,,England,Mansfield Town,bronze rare,58.0,60.0,60.0,60.0,61.0,62.0,62.0,62.0,63.0,63.0,62.0,63.0,62.0,63.0
13849,Tobias Carlsson,62,CB,,,,Sweden,IK Sirius,bronze non-rare,42.0,42.0,42.0,41.0,42.0,47.0,44.0,44.0,58.0,62.0,57.0,55.0,57.0,55.0
13729,Wildo Alonso,62,LB,LWB,,,Paraguay,Gral. Caballero,sudamericana,49.0,50.0,50.0,48.0,49.0,52.0,52.0,52.0,57.0,59.0,60.0,59.0,60.0,59.0
14463,Lukasz Wolsztynski,62,CAM,ST,,,Poland,Stal Mielec,bronze non-rare,62.0,62.0,62.0,62.0,62.0,58.0,61.0,61.0,51.0,49.0,49.0,51.0,49.0,51.0
14232,Vadaine Oliver,62,ST,CF,,,England,Bradford City,bronze rare,62.0,57.0,57.0,59.0,58.0,55.0,56.0,56.0,51.0,53.0,48.0,49.0,48.0,49.0
13803,Lamare Bogarde,62,CDM,CB,CM,,Holland,Bristol Rovers,bronze non-rare,55.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,61.0,62.0,60.0,59.0,60.0,59.0
14255,Mateo Pellegrino,62,ST,CF,,,Argentina,Platense,bronze non-rare,62.0,55.0,55.0,59.0,56.0,51.0,53.0,53.0,43.0,45.0,42.0,43.0,42.0,43.0
13914,Andrei Dumiter,62,ST,CF,LW,,Romania,FC Voluntari,bronze non-rare,62.0,62.0,62.0,62.0,61.0,55.0,61.0,61.0,49.0,48.0,51.0,53.0,51.0,53.0
13948,Sean Gannon,62,CB,RWB,,,Republic of Ireland,Shamrock Rovers,bronze non-rare,57.0,57.0,57.0,56.0,56.0,57.0,58.0,58.0,60.0,62.0,61.0,61.0,61.0,61.0
13956,Tiago Jose Geralnik,62,LM,LW,,,Argentina,Villarreal CF B,bronze rare,56.0,61.0,61.0,60.0,62.0,59.0,61.0,61.0,50.0,43.0,49.0,51.0,49.0,51.0
13920,Abu-Bekir El-Zein,62,CM,,,,Germany,SV Sandhausen,bronze rare,60.0,64.0,64.0,64.0,65.0,62.0,64.0,64.0,56.0,50.0,55.0,57.0,55.0,57.0
13958,James Gibbons,62,RB,RWB,,,England,Bristol Rovers,bronze non-rare,53.0,57.0,57.0,55.0,56.0,56.0,58.0,58.0,59.0,60.0,60.0,60.0,60.0,60.0
13985,Lasse Gunther,62,LWB,LB,,,Germany,Wehen Wiesbaden,bronze rare,61.0,64.0,64.0,62.0,62.0,59.0,64.0,64.0,56.0,54.0,59.0,60.0,59.0,60.0
13951,Ged Garner,62,ST,CF,,,England,Barrow,bronze non-rare,62.0,59.0,59.0,61.0,59.0,53.0,58.0,58.0,41.0,38.0,41.0,43.0,41.0,43.0
13986,Goktan Gurpuz,62,CAM,,,,Turkey,Trabzonspor,bronze rare,54.0,61.0,61.0,60.0,62.0,60.0,61.0,61.0,53.0,46.0,52.0,54.0,52.0,54.0
13987,Jesper Gustavsson,62,CDM,CM,,,Sweden,Mjallby AIF,bronze non-rare,54.0,55.0,55.0,56.0,57.0,59.0,57.0,57.0,61.0,60.0,59.0,60.0,59.0,60.0
13916,Xavier Dziekonski,62,GK,,,,Poland,Korona Kielce,bronze non-rare,,,,,,,,,,,,,,
13915,Maksym Dyachuk,62,CB,,,,Ukraine,Dynamo Kyiv,bronze non-rare,44.0,42.0,42.0,43.0,42.0,45.0,44.0,44.0,55.0,62.0,58.0,56.0,58.0,56.0
13933,Gerard Fdez,62,LM,CAM,ST,LW,Spain,R. Racing Club,bronze non-rare,56.0,61.0,61.0,59.0,60.0,56.0,61.0,61.0,46.0,40.0,48.0,50.0,48.0,50.0
13726,Hussein Ali,62,RB,RWB,,,Sweden,sc Heerenveen,bronze non-rare,48.0,53.0,53.0,51.0,52.0,53.0,54.0,54.0,58.0,57.0,60.0,60.0,60.0,60.0
13949,Adrian Gantenbein,62,RB,RWB,,,Switzerland,FC Winterthur,bronze rare,52.0,55.0,55.0,54.0,55.0,56.0,57.0,57.0,58.0,58.0,60.0,60.0,60.0,60.0
13727,Ikromjon Alibaev,62,CM,CDM,LW,,Uzbekistan,Gangwon FC,bronze non-rare,60.0,61.0,61.0,61.0,61.0,62.0,61.0,61.0,59.0,55.0,57.0,58.0,57.0,58.0
13950,Pere Joan Garcia Bauza,62,GK,,,,Spain,RCD Mallorca,bronze rare,,,,,,,,,,,,,,
13994,Valon Hamdiu,62,CDM,,,,Kosovo,Stade,bronze rare,54.0,56.0,56.0,57.0,58.0,59.0,58.0,58.0,61.0,60.0,59.0,60.0,59.0,60.0
14012,Kadir Hodzic,62,LB,LWB,,,Sweden,BK Hacken,bronze non-rare,48.0,54.0,54.0,51.0,53.0,55.0,57.0,57.0,58.0,57.0,60.0,61.0,60.0,61.0
13989,Zachary Hadji,62,ST,CF,,,France,Stade,bronze non-rare,62.0,61.0,61.0,61.0,59.0,53.0,60.0,60.0,40.0,37.0,40.0,43.0,40.0,43.0
14047,Se Jin Jeon,62,LW,LM,RW,ST,Korea Republic,Suwon Samsung,bronze rare,59.0,62.0,62.0,61.0,60.0,54.0,61.0,61.0,45.0,41.0,47.0,50.0,47.0,50.0
13785,Douglas Bergqvist,62,CB,,,,Sweden,Degerfors IF,bronze rare,47.0,45.0,45.0,46.0,47.0,53.0,49.0,49.0,59.0,62.0,55.0,54.0,55.0,54.0
13756,Josef Brian Baccay,62,LWB,LB,,,Norway,Odds BK,bronze non-rare,53.0,57.0,57.0,55.0,55.0,55.0,59.0,59.0,56.0,54.0,59.0,60.0,59.0,60.0
14050,Alexander Johansson,62,ST,CF,LW,,Sweden,Mjallby AIF,bronze rare,62.0,62.0,62.0,62.0,61.0,59.0,62.0,62.0,56.0,55.0,57.0,58.0,57.0,58.0
13874,Milan Corryn,62,RW,RM,CAM,,Belgium,Almere City FC,bronze non-rare,60.0,62.0,62.0,62.0,63.0,61.0,62.0,62.0,57.0,53.0,55.0,57.0,55.0,57.0
13724,Paolo Alcocer,62,CDM,CM,,,Bolivia,Palmaflor,sudamericana,55.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,61.0,61.0,59.0,59.0,59.0,59.0
13977,Grivosti,62,CB,,,,England,St. Pats,bronze non-rare,46.0,43.0,43.0,44.0,45.0,49.0,45.0,45.0,58.0,62.0,56.0,54.0,56.0,54.0
13733,Alfredo Amarilla,62,CM,,,,Paraguay,Arsenal,bronze non-rare,58.0,62.0,62.0,61.0,63.0,62.0,63.0,63.0,59.0,54.0,57.0,58.0,57.0,58.0
13917,Jack Earing,62,CDM,CM,,,England,Walsall,bronze non-rare,60.0,62.0,62.0,61.0,62.0,62.0,63.0,63.0,61.0,58.0,61.0,62.0,61.0,62.0
13908,Cheick Doumbia,62,LB,LWB,,,France,Havre AC,bronze non-rare,53.0,58.0,58.0,56.0,57.0,55.0,58.0,58.0,56.0,56.0,60.0,60.0,60.0,60.0
13929,Boubacar Fall,62,GK,,,,Senegal,AS Saint,bronze rare,,,,,,,,,,,,,,
13927,Philip Fahrner,62,RB,RWB,LB,CM,Germany,SC Freiburg II,bronze non-rare,58.0,63.0,63.0,62.0,63.0,62.0,64.0,64.0,60.0,58.0,60.0,61.0,60.0,61.0
13926,Vicente Esquerdo Santas,62,CM,,,,Spain,Valencia CF,bronze non-rare,57.0,63.0,63.0,62.0,64.0,62.0,63.0,63.0,57.0,51.0,54.0,56.0,54.0,56.0
13728,Teddy Alloh,62,LB,LWB,LM,,France,KAS Eupen,bronze rare,52.0,58.0,58.0,56.0,56.0,54.0,59.0,59.0,56.0,56.0,60.0,61.0,60.0,61.0
13730,Rodrigo Alonso Martin,62,CM,,,,Spain,Villarreal CF B,bronze rare,56.0,61.0,61.0,61.0,63.0,62.0,62.0,62.0,57.0,49.0,55.0,57.0,55.0,57.0
13739,Jose Antonio Angel Garcia,62,RB,RWB,,,Spain,Cadiz CF,bronze rare,49.0,55.0,55.0,52.0,52.0,50.0,55.0,55.0,55.0,58.0,60.0,59.0,60.0,59.0
13731,Francisco Alvarez Rodriguez,62,CM,LM,,,Spain,Widzew Lodz,bronze rare,59.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,56.0,50.0,54.0,56.0,54.0,56.0
13732,Amane Romeo,62,CM,,,,Cote d,BK Hacken,bronze rare,58.0,63.0,63.0,61.0,63.0,62.0,65.0,65.0,59.0,54.0,60.0,62.0,60.0,62.0
13735,Michael Ameyaw,62,RM,LM,RW,,Poland,Piast Gliwice,bronze rare,61.0,61.0,61.0,60.0,60.0,55.0,61.0,61.0,43.0,36.0,44.0,47.0,44.0,47.0
14202,Torben Musel,62,ST,CAM,CF,,Germany,Rot,bronze non-rare,62.0,62.0,62.0,62.0,61.0,55.0,61.0,61.0,44.0,40.0,45.0,47.0,45.0,47.0
13722,Ali Al Zaqan,62,RM,RB,LM,RW,Saudi Arabia,Al Riyadh,bronze rare,63.0,63.0,63.0,62.0,60.0,55.0,61.0,61.0,46.0,44.0,48.0,50.0,48.0,50.0
13736,Simon Amin,62,CM,,,,Syria,Sandefjord,bronze non-rare,53.0,59.0,59.0,58.0,61.0,62.0,61.0,61.0,60.0,55.0,57.0,59.0,57.0,59.0
13737,Mohamed Amsif,62,GK,,,,Morocco,Wehen Wiesbaden,bronze non-rare,,,,,,,,,,,,,,
13738,Fredrik Andersson,62,GK,,,,Sweden,Varbergs BoIS,bronze rare,,,,,,,,,,,,,,
14061,Yoon Seong Kang,62,RB,RWB,CM,,Korea Republic,Daejeon Citizen,bronze non-rare,55.0,57.0,57.0,58.0,59.0,61.0,59.0,59.0,61.0,58.0,60.0,61.0,60.0,61.0
13954,Timur Gayret,62,CAM,CM,CF,,Germany,Hallescher FC,bronze non-rare,59.0,62.0,62.0,62.0,62.0,59.0,62.0,62.0,53.0,47.0,52.0,54.0,52.0,54.0
13953,George Gavrilas,62,GK,,,,Romania,FC Petrolul,bronze non-rare,,,,,,,,,,,,,,
13952,Manuel Garrido Alvarez,62,ST,CF,,,Spain,RC Celta,bronze non-rare,62.0,60.0,60.0,61.0,59.0,54.0,59.0,59.0,40.0,35.0,40.0,43.0,40.0,43.0
13983,Abdoul Guiebre,62,LM,LB,LW,,Burkina Faso,Modena,bronze rare,55.0,59.0,59.0,57.0,58.0,57.0,61.0,61.0,55.0,53.0,58.0,59.0,58.0,59.0
13877,Artur Craciun,62,CB,RB,,,Moldova,Puszcza,bronze non-rare,43.0,40.0,40.0,41.0,41.0,46.0,42.0,42.0,57.0,62.0,56.0,54.0,56.0,54.0
13758,Juraj Badelj,62,CB,LB,,,Croatia,Univ. Craiova,bronze non-rare,43.0,43.0,43.0,41.0,41.0,43.0,44.0,44.0,54.0,62.0,57.0,55.0,57.0,55.0
13759,Samy Baghdadi,62,ST,CF,,,France,USL Dunkerque,bronze non-rare,62.0,61.0,61.0,62.0,61.0,55.0,61.0,61.0,41.0,37.0,41.0,44.0,41.0,44.0
14043,Jordan James,62,CAM,CM,,,Wales,Birmingham City,bronze non-rare,58.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,60.0,61.0,62.0,61.0,62.0
13777,Daouda Beleme,62,ST,RM,LM,CF,Burkina Faso,FC Ingolstadt 04,bronze non-rare,62.0,60.0,60.0,60.0,57.0,48.0,58.0,58.0,37.0,36.0,41.0,43.0,41.0,43.0
13866,Jack Clisby,62,LB,LWB,LM,,Australia,WS Wanderers,bronze rare,57.0,58.0,58.0,57.0,57.0,57.0,59.0,59.0,58.0,58.0,60.0,60.0,60.0,60.0
13873,Dean Cornelius,62,CM,,,,Scotland,Harrogate Town,bronze non-rare,56.0,60.0,60.0,59.0,61.0,62.0,62.0,62.0,61.0,58.0,61.0,62.0,61.0,62.0
13782,Malvind Benning,62,LWB,LB,,,England,Shrewsbury,bronze non-rare,56.0,59.0,59.0,57.0,57.0,57.0,59.0,59.0,57.0,57.0,60.0,60.0,60.0,60.0
13780,Ayman Benarous,62,CAM,CM,LM,,England,Bristol City,bronze rare,54.0,61.0,61.0,60.0,62.0,57.0,61.0,61.0,49.0,43.0,49.0,52.0,49.0,52.0
13718,Hassan Al Omari,62,LM,CAM,LW,,Saudi Arabia,Al Taawoun,bronze non-rare,58.0,62.0,62.0,60.0,61.0,59.0,61.0,61.0,55.0,50.0,54.0,56.0,54.0,56.0
13719,Saleh Al Qumayzi,62,RB,RWB,,,Saudi Arabia,Abha Club,bronze rare,50.0,55.0,55.0,52.0,53.0,55.0,58.0,58.0,59.0,58.0,60.0,61.0,60.0,61.0
13747,Sinclair Armstrong,62,ST,LM,CF,,Republic of Ireland,QPR,bronze non-rare,62.0,60.0,60.0,60.0,58.0,51.0,59.0,59.0,43.0,41.0,43.0,45.0,43.0,45.0
13715,Muteb Al Mufarrij,62,CB,,,,Saudi Arabia,Al Hilal,bronze non-rare,43.0,43.0,43.0,43.0,45.0,48.0,45.0,45.0,57.0,62.0,56.0,54.0,56.0,54.0
13799,Xander Blomme,62,CDM,CM,,,Belgium,Go Ahead Eagles,bronze non-rare,53.0,55.0,55.0,55.0,56.0,57.0,57.0,57.0,61.0,60.0,61.0,61.0,61.0,61.0
13787,Hans Christian Bernat,62,GK,,,,Denmark,Odense BK,bronze non-rare,,,,,,,,,,,,,,
13778,Mouhamed Belkheir,62,ST,LM,CAM,CF,Algeria,Fortuna Sittard,bronze non-rare,62.0,61.0,61.0,62.0,60.0,55.0,60.0,60.0,46.0,43.0,46.0,48.0,46.0,48.0
14044,Ho Ik Jang,62,RB,RWB,CB,,Korea Republic,Suwon Samsung,bronze rare,56.0,58.0,58.0,56.0,56.0,56.0,59.0,59.0,58.0,57.0,60.0,61.0,60.0,61.0
13779,Quentin Bena,62,CB,CDM,,,France,FC Dinamo 1948,bronze rare,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,59.0,62.0,59.0,59.0,59.0,59.0
14201,Simon Murray,62,ST,CF,,,Scotland,Ross County,bronze non-rare,62.0,59.0,59.0,61.0,58.0,50.0,57.0,57.0,38.0,36.0,40.0,41.0,40.0,41.0
13972,Kaide Gordon,62,RW,RM,LW,,England,Liverpool,bronze non-rare,57.0,62.0,62.0,60.0,60.0,54.0,60.0,60.0,41.0,34.0,42.0,45.0,42.0,45.0
14203,Danny Musovski,62,ST,CF,LW,,United States,Real Salt Lake,bronze non-rare,62.0,60.0,60.0,62.0,60.0,56.0,59.0,59.0,49.0,48.0,48.0,50.0,48.0,50.0
14004,Ewan Henderson,62,CAM,CM,,,Scotland,Hibernian,bronze rare,58.0,61.0,61.0,61.0,62.0,61.0,62.0,62.0,55.0,49.0,54.0,56.0,54.0,56.0
13967,Lucia Gomez Garcia,62,RW,RM,,,Spain,Villarreal CF,bronze non-rare,59.0,62.0,62.0,61.0,62.0,58.0,60.0,60.0,52.0,49.0,52.0,53.0,52.0,53.0
13968,Taras Gomulka,62,CDM,CM,,,Australia,Brisbane Roar,bronze rare,54.0,57.0,57.0,56.0,57.0,59.0,58.0,58.0,61.0,60.0,60.0,61.0,60.0,61.0
13982,Julen Jon Guerrero Landabaso,62,ST,LM,CAM,CF,Spain,Roma FC,bronze non-rare,62.0,60.0,60.0,62.0,63.0,61.0,61.0,61.0,53.0,51.0,51.0,52.0,51.0,52.0
13969,Michael Goncalves,62,RB,RWB,LB,,Switzerland,FC Winterthur,bronze rare,50.0,57.0,57.0,54.0,55.0,55.0,59.0,59.0,58.0,57.0,60.0,61.0,60.0,61.0
13964,Alan Godoy Dominguez,62,ST,LM,CF,,Spain,CD Mirandes,bronze rare,62.0,62.0,62.0,63.0,61.0,52.0,60.0,60.0,42.0,39.0,44.0,45.0,44.0,45.0
13925,Marcelo Esponda,62,CDM,,,,Argentina,Newell's,sudamericana,58.0,60.0,60.0,59.0,59.0,60.0,60.0,60.0,61.0,60.0,61.0,62.0,61.0,62.0
13924,Julius Eskesen,62,CM,LM,,,Denmark,FK Haugesund,bronze rare,56.0,63.0,63.0,61.0,62.0,62.0,63.0,63.0,59.0,53.0,59.0,61.0,59.0,61.0
13857,Hyun Taek Cho,62,LB,LWB,LM,,Korea Republic,Ulsan Hyundai,bronze non-rare,52.0,57.0,57.0,55.0,55.0,55.0,59.0,59.0,57.0,56.0,60.0,61.0,60.0,61.0
13923,Josue Escartin,62,CB,,,,France,Stade Brestois 29,bronze non-rare,44.0,42.0,42.0,43.0,44.0,48.0,45.0,45.0,58.0,62.0,58.0,55.0,58.0,55.0
14045,Alexandre Jankewitz,62,CM,CDM,,,Switzerland,FC Winterthur,bronze rare,61.0,62.0,62.0,62.0,63.0,62.0,63.0,63.0,58.0,55.0,56.0,57.0,56.0,57.0
14046,Lenn Jastremski,62,ST,CF,,,Germany,SSV Ulm 1846,bronze non-rare,62.0,56.0,56.0,58.0,54.0,47.0,54.0,54.0,36.0,35.0,36.0,38.0,36.0,38.0
14049,Carlos Jimenez,62,GK,,,,Bolivia,Blooming,sudamericana,,,,,,,,,,,,,,
13783,Robbie Benson,62,CAM,,,,Republic of Ireland,Dundalk,bronze non-rare,59.0,61.0,61.0,60.0,62.0,61.0,60.0,60.0,59.0,57.0,56.0,57.0,56.0,57.0
13717,Ammar Al Najjar,62,RM,LM,RW,,Saudi Arabia,Al Hazem,bronze non-rare,56.0,60.0,60.0,59.0,59.0,56.0,61.0,61.0,52.0,47.0,53.0,54.0,53.0,54.0
13714,Hamad Al Mansour,62,LB,RB,LWB,,Saudi Arabia,Al Okhdood,bronze non-rare,59.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0,60.0,60.0,61.0,60.0,61.0
13757,Carlos Eduardo Bacila Jatoba,62,CDM,CM,,,Brazil,Politehnica Iasi,bronze rare,51.0,51.0,51.0,51.0,53.0,56.0,53.0,53.0,61.0,62.0,58.0,58.0,58.0,58.0
13716,Bandar Al Mutairi,62,LB,LWB,,,Saudi Arabia,Al Khaleej,bronze non-rare,45.0,53.0,53.0,50.0,51.0,52.0,56.0,56.0,55.0,54.0,60.0,60.0,60.0,60.0
13775,Brian Jepthe Bayeye,62,RM,RWB,RW,,France,Torino,bronze non-rare,57.0,59.0,59.0,58.0,59.0,58.0,61.0,61.0,58.0,58.0,60.0,60.0,60.0,60.0
13754,Lou Autin,62,CB,,,,France,Bordeaux,bronze non-rare,51.0,53.0,53.0,52.0,54.0,57.0,55.0,55.0,61.0,62.0,61.0,60.0,61.0,60.0
13789,Jinhao Bi,62,CB,ST,,,China PR,Changchun Yatai,bronze rare,61.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,59.0,62.0,58.0,57.0,58.0,57.0
13790,Mika Biereth,62,ST,CF,,,Denmark,Motherwell,bronze non-rare,62.0,60.0,60.0,61.0,58.0,51.0,58.0,58.0,43.0,43.0,45.0,47.0,45.0,47.0
13791,Harrison Biggins,62,CM,,,,England,Doncaster,bronze non-rare,57.0,59.0,59.0,59.0,61.0,62.0,60.0,60.0,61.0,57.0,60.0,61.0,60.0,61.0
14051,Herman Johansson,62,RWB,RB,RM,,Sweden,Mjallby AIF,bronze rare,60.0,61.0,61.0,60.0,60.0,60.0,62.0,62.0,58.0,58.0,59.0,60.0,59.0,60.0
13781,Pedro Alberto Benito Ponomar,62,ST,RM,LM,CF,Spain,Albacete BP,bronze non-rare,62.0,63.0,63.0,62.0,62.0,57.0,63.0,63.0,47.0,41.0,46.0,48.0,46.0,48.0
13918,Mia Eickmann,62,CM,,,,Germany,Leverkusen,bronze non-rare,57.0,60.0,60.0,61.0,61.0,62.0,61.0,61.0,57.0,49.0,55.0,57.0,55.0,57.0
13909,Damion Downs,62,ST,CF,,,United States,1. FC Koln,bronze non-rare,62.0,58.0,58.0,60.0,58.0,51.0,57.0,57.0,40.0,38.0,40.0,42.0,40.0,42.0
13930,Oskar Fallenius,62,RW,RM,LW,,Sweden,Djurgardens IF,bronze non-rare,57.0,62.0,62.0,60.0,61.0,54.0,61.0,61.0,39.0,31.0,40.0,43.0,40.0,43.0
13919,Chinedu Ekene,62,ST,CF,,,Germany,MSV Duisburg,bronze non-rare,62.0,58.0,58.0,59.0,56.0,50.0,56.0,56.0,42.0,43.0,43.0,45.0,43.0,45.0
13921,Jordan Elsey,62,CB,,,,Australia,East Bengal,bronze non-rare,42.0,41.0,41.0,40.0,42.0,49.0,44.0,44.0,59.0,62.0,56.0,55.0,56.0,55.0
13922,Mihai Esanu,62,GK,,,,Romania,FC Petrolul,bronze rare,,,,,,,,,,,,,,
13957,Deniz Giafer,62,CB,,,,Romania,FC Dinamo 1948,bronze non-rare,41.0,40.0,40.0,41.0,42.0,47.0,43.0,43.0,58.0,62.0,57.0,54.0,57.0,54.0
13913,Filip Dujmovic,62,GK,,,,Bosnia and Herzegovina,FC Dinamo 1948,bronze non-rare,,,,,,,,,,,,,,
13931,Giacomo Faticanti,62,CDM,CM,,,Italy,Lecce,bronze non-rare,53.0,53.0,53.0,54.0,55.0,58.0,56.0,56.0,61.0,61.0,59.0,59.0,59.0,59.0
13755,Victor Wehbi Aznar Ussen,62,GK,,,,Brazil,Cadiz CF,bronze rare,,,,,,,,,,,,,,
13776,Burak Bekaroglu,62,CB,,,,Turkey,Hatayspor,bronze non-rare,44.0,42.0,42.0,43.0,43.0,48.0,44.0,44.0,57.0,62.0,58.0,55.0,58.0,55.0
13797,Tino Blaz Laus,62,CAM,,,,Croatia,Hajduk Split,bronze non-rare,57.0,61.0,61.0,61.0,62.0,59.0,62.0,62.0,53.0,47.0,52.0,54.0,52.0,54.0
14054,Dong Yun Jeong,62,RWB,RB,LWB,,Korea Republic,Incheon United,bronze non-rare,51.0,57.0,57.0,54.0,56.0,56.0,59.0,59.0,58.0,57.0,60.0,60.0,60.0,60.0
13796,Fabio Blanco Gomez,62,RM,LM,RW,,Spain,Villarreal CF B,bronze non-rare,57.0,62.0,62.0,60.0,60.0,54.0,61.0,61.0,43.0,36.0,44.0,47.0,44.0,47.0
13798,Davor Blazevic,62,GK,,,,Sweden,Hammarby IF,bronze rare,,,,,,,,,,,,,,
13774,Nicolas Claudio Barrientos,62,CAM,,,,Argentina,Instituto,bronze non-rare,57.0,62.0,62.0,61.0,62.0,57.0,62.0,62.0,47.0,41.0,47.0,49.0,47.0,49.0
13750,Fisnik Asllani,62,ST,CF,,,Germany,TSG Hoffenheim,bronze non-rare,62.0,59.0,59.0,61.0,59.0,52.0,57.0,57.0,40.0,38.0,39.0,41.0,39.0,41.0
13761,Krzysztof Bakowski,62,GK,,,,Poland,Radomiak Radom,bronze rare,,,,,,,,,,,,,,
13751,Jonathan Aspropotamitis,62,CB,,,,Australia,Macarthur FC,bronze non-rare,45.0,45.0,45.0,45.0,47.0,52.0,49.0,49.0,59.0,62.0,58.0,56.0,58.0,56.0
13753,Josh Atencio,62,CDM,CM,,,United States,Sounders FC,bronze non-rare,51.0,50.0,50.0,50.0,52.0,55.0,52.0,52.0,61.0,65.0,60.0,59.0,60.0,59.0
13749,Zac Ashworth,62,LWB,LB,,,Wales,Bolton,bronze rare,57.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,59.0,60.0,60.0,60.0,60.0,60.0
14056,Mads Kaalund,62,CM,,,,Denmark,Hvidovre IF,bronze non-rare,58.0,60.0,60.0,60.0,61.0,62.0,61.0,61.0,60.0,55.0,58.0,59.0,58.0,59.0
13788,Omer Beyaz,62,CAM,CM,,,Turkey,Hatayspor,bronze non-rare,57.0,62.0,62.0,61.0,62.0,59.0,62.0,62.0,53.0,49.0,53.0,54.0,53.0,54.0
13786,Dominic Bernard,62,RB,RWB,CB,,Republic of Ireland,Forest Green,bronze non-rare,51.0,55.0,55.0,53.0,53.0,54.0,56.0,56.0,58.0,60.0,60.0,60.0,60.0,60.0
14052,Louis John,62,CB,,,,England,Sutton United,bronze non-rare,46.0,43.0,43.0,45.0,44.0,48.0,46.0,46.0,57.0,62.0,57.0,55.0,57.0,55.0
13872,Matias Cordova,62,GK,,,,Peru,Sporting Cristal,libertadores_b,,,,,,,,,,,,,,
13859,Riccardo Ciervo,62,LM,RM,LW,,Italy,Sudtirol,bronze non-rare,60.0,62.0,62.0,61.0,60.0,56.0,61.0,61.0,51.0,51.0,53.0,54.0,53.0,54.0
13744,Louis Appere,62,ST,CF,,,Scotland,Northampton,bronze non-rare,62.0,62.0,62.0,62.0,61.0,59.0,63.0,63.0,53.0,50.0,53.0,55.0,53.0,55.0
13906,Mamadou Doucoure,62,CB,CDM,,,France,M'gladbach,bronze non-rare,45.0,45.0,45.0,46.0,48.0,51.0,47.0,47.0,58.0,62.0,55.0,53.0,55.0,53.0
14048,Min Ki Jeong,62,GK,,,,Korea Republic,Jeonbuk Hyundai,bronze rare,,,,,,,,,,,,,,
13770,Tom Barlow,62,ST,CF,,,United States,Red Bulls,bronze rare,62.0,57.0,57.0,59.0,56.0,53.0,57.0,57.0,49.0,51.0,49.0,49.0,49.0,49.0
14131,Santiago Lujan,62,RM,RW,,,Argentina,Huracan,sudamericana,57.0,61.0,61.0,59.0,60.0,56.0,61.0,61.0,49.0,43.0,49.0,52.0,49.0,52.0
14038,Clint Irwin,62,GK,,,,United States,Minnesota United,bronze non-rare,,,,,,,,,,,,,,
14112,Granit Lekaj,62,CB,,,,Kosovo,FC Winterthur,bronze non-rare,45.0,43.0,43.0,42.0,43.0,49.0,46.0,46.0,59.0,62.0,57.0,56.0,57.0,56.0
13752,Youssouf Assogba,62,RWB,RB,RM,,Benin,Amiens SC,bronze rare,52.0,55.0,55.0,52.0,53.0,53.0,56.0,56.0,57.0,59.0,60.0,60.0,60.0,60.0
13712,Abdullah Al Joui,62,LW,LM,RW,,Saudi Arabia,Al Shabab,bronze non-rare,57.0,62.0,62.0,61.0,61.0,55.0,61.0,61.0,41.0,33.0,43.0,46.0,43.0,46.0
14254,Alex Pearce,62,CB,,,,Republic of Ireland,AFC Wimbledon,bronze non-rare,41.0,37.0,37.0,39.0,41.0,47.0,40.0,40.0,57.0,62.0,53.0,51.0,53.0,51.0
