ID,Name,Rating,Position,Alt-Pos1,Alt-Pos2,Alt-Pos3,Nation,Club,Card Type,ST,RW,LW,CF,CAM,CM,RM,LM,CDM,CB,LB,LWB,RB,RWB
16759,Jasper Pattenden,57,CAM,RWB,CM,,England,Wycombe,bronze rare,54,58,58,56,57,54,58,58,51,48,54,55,54,55
16760,Ayrton Paz,57,LB,LWB,,,Bolivia,O. Petrolero,sudamericana,50,52,52,50,50,50,53,53,52,54,55,55,55,55
16761,Gracie Pearse,57,CB,,,,England,Spurs,bronze non-rare,45,43,43,44,47,49,43,43,54,57,50,48,50,48
16762,Cameron Peupion,57,CAM,,,,Australia,Cheltenham Town,bronze non-rare,53,57,57,56,57,55,58,58,49,47,50,50,50,50
16763,Marcelo Pitaluga,57,GK,,,,Brazil,Liverpool,bronze non-rare,,,,,,,,,,,,,,
16764,Nikhil Poojary,57,RB,RWB,RW,,India,Hyderabad FC,bronze non-rare,53,55,55,54,54,53,56,56,53,52,55,56,55,56
16765,Nicolas Popescu,57,CDM,CB,,,Romania,Farul Constanta,bronze non-rare,51,54,54,54,56,56,55,55,56,54,55,55,55,55
16766,Kacper Przybylko,57,CB,,,,Poland,Warta Poznan,bronze non-rare,38,36,36,36,37,41,38,38,51,57,51,49,51,49
16767,Andrew Quinn,57,CB,,,,Republic of Ireland,Shelbourne,bronze non-rare,43,43,43,42,43,46,45,45,54,57,55,53,55,53
16768,Vinit Rai,57,CDM,,,,India,Mumbai City FC,bronze non-rare,49,49,49,49,50,53,51,51,56,55,54,54,54,54
16769,Mandar Rao Dessai,57,LB,LWB,LM,,India,East Bengal,bronze non-rare,53,56,56,54,53,52,57,57,51,48,55,56,55,56
16770,Lewis Richards,57,CB,LB,,,Republic of Ireland,Bradford City,bronze non-rare,49,50,50,49,50,51,51,51,55,57,55,55,55,55
16771,Luke Robinson,57,LB,LWB,,,Scotland,St. Johnstone,bronze non-rare,43,47,47,44,45,46,49,49,51,53,55,55,55,55
16772,Monique Robinson,57,CM,,,,England,Leicester City,bronze non-rare,56,55,55,57,58,57,55,55,56,54,53,53,53,53
16773,Benjamin Rojas,57,CB,RB,,,Chile,Palestino,sudamericana,37,32,32,33,33,37,35,35,49,57,51,47,51,47
16774,Jack Roles,57,CM,CAM,,,Cyprus,Crawley Town,bronze non-rare,56,60,60,60,60,57,59,59,53,49,52,53,52,53
16775,Yadegar Rostami,57,CDM,,,,Iran,Pogon Szczecin,bronze non-rare,50,52,52,52,53,55,54,54,56,56,56,56,56,56
16776,Mats Rots,57,LB,CB,LWB,,Holland,FC Twente,bronze non-rare,46,51,51,48,47,46,51,51,49,54,55,55,55,55
16777,Jakub Rozwadowski,57,RM,RW,,,Poland,Stal Mielec,bronze non-rare,50,56,56,53,54,50,56,56,46,41,48,51,48,51
16778,Marco Rus,57,CAM,RW,,,Romania,Coventry City,bronze rare,54,58,58,57,57,53,58,58,44,39,46,48,46,48
16779,Richie Sagrado,57,RB,RWB,LB,,Belgium,OH Leuven,bronze non-rare,42,46,46,43,43,42,47,47,49,54,55,54,55,54
16780,Maxime Sainte,57,RWB,RB,LWB,,Sweden,Varbergs BoIS,bronze rare,52,56,56,54,53,51,56,56,51,51,54,55,54,55
16781,David Sala,57,CDM,,,,Romania,Univ. Craiova,bronze non-rare,45,48,48,47,49,51,48,48,56,55,53,53,53,53
16782,Abundance Salaou,57,CDM,CM,,,Cote d,IFK Goteborg,bronze non-rare,45,49,49,48,51,53,52,52,56,54,54,54,54,54
16783,Angel Sanchez Chavez,57,GK,,,,Paraguay,Guarani,sudamericana,,,,,,,,,,,,,,
16784,Wassa Sangare,57,CB,,,,France,OL,bronze non-rare,46,45,45,45,45,47,47,47,53,57,54,52,54,52
16785,Franco Schadlich,57,RB,RWB,,,Germany,FC Erzgebirge Aue,bronze non-rare,51,52,52,51,51,51,52,52,55,56,55,55,55,55
16786,Johannes Schenk,57,GK,,,,Germany,Preussen Munster,bronze non-rare,,,,,,,,,,,,,,
16787,Paul Schermer,57,GK,,,,Austria,WSG Tirol,bronze non-rare,,,,,,,,,,,,,,
16788,Joel Schingtienne,57,CB,,,,Belgium,OH Leuven,bronze non-rare,36,35,35,34,35,37,37,37,49,57,53,50,53,50
16789,Timo Schlieck,57,GK,,,,Germany,RB Leipzig,bronze non-rare,,,,,,,,,,,,,,
16790,Sam Schutti,57,LB,LWB,,,Austria,TSV Hartberg,bronze non-rare,45,50,50,47,49,49,51,51,53,54,55,55,55,55
16791,Nandhakumar Sekar,57,LM,RM,LW,,India,East Bengal,bronze non-rare,54,56,56,55,54,49,56,56,43,39,44,46,44,46
16792,Sebastian Selin,57,GK,,,,Sweden,Hammarby IF,bronze non-rare,,,,,,,,,,,,,,
16793,Giovanny Sequera,57,CM,CDM,,,Venezuela,Metropolitanos,libertadores_b,50,55,55,54,55,57,57,57,57,53,56,57,56,57
16794,Hussain Shaian,57,GK,,,,Saudi Arabia,Al Okhdood,bronze non-rare,,,,,,,,,,,,,,
16795,Hitesh Sharma,57,CM,CDM,LM,,India,Hyderabad FC,bronze rare,53,56,56,55,57,57,58,58,56,53,57,57,57,57
16796,Yeljan Shinar,57,RB,RWB,,,China PR,Nantong Zhiyun FC,bronze non-rare,49,53,53,51,51,49,54,54,52,54,55,55,55,55
16797,Efe-Kaan Sihlaroglu,57,CM,,,,Germany,Karlsruher SC,bronze non-rare,52,56,56,55,58,57,56,56,55,51,53,53,53,53
16798,Luis Hemir Silva Semedo,57,ST,CF,,,Portugal,Sunderland,bronze non-rare,57,53,53,54,52,47,53,53,39,38,39,41,39,41
16799,Sandeep Singh,57,RB,RWB,CB,LB,India,Kerala Blasters,bronze non-rare,44,46,46,44,44,45,47,47,52,55,55,54,55,54
16800,Singh Moirangthem,57,GK,,,,India,FC Goa,bronze non-rare,,,,,,,,,,,,,,
16801,Axel Sjoberg,57,RB,RWB,,,Sweden,St. Pats,bronze non-rare,44,49,49,47,48,49,51,51,52,53,55,54,55,54
16802,Herman Sjogrell,57,RW,RM,ST,,Sweden,IK Sirius,bronze non-rare,55,57,57,57,56,51,56,56,43,39,44,46,44,46
16803,Jordan Slew,57,ST,CF,LW,,England,Morecambe,bronze non-rare,57,57,57,56,53,46,55,55,38,38,42,43,42,43
16804,Oisin Smyth,57,CM,CDM,CAM,,Northern Ireland,Oxford United,bronze non-rare,52,57,57,55,58,57,57,57,55,51,52,53,52,53
16805,Fabio Ruben Soares Jalo,57,ST,CAM,CF,RW,Portugal,Barnsley,bronze non-rare,57,56,56,56,54,46,54,54,36,35,40,41,40,41
16806,Wenjie Song,57,ST,RM,CF,,China PR,Qingdao Hainiu,bronze non-rare,57,57,57,57,56,51,57,57,44,42,44,46,44,46
16807,Tom Sparrow,57,RM,RWB,RB,RW,Wales,Stoke City,bronze non-rare,52,56,56,55,56,56,56,56,54,51,54,55,54,55
16808,Yannic Stein,57,GK,,,,Germany,Union Berlin,bronze non-rare,,,,,,,,,,,,,,
16809,Tobias Storm,57,RWB,RB,CB,CM,Denmark,Lyngby BK,bronze non-rare,50,54,54,53,55,55,55,55,55,53,55,55,55,55
16810,Yann Sturm,57,CAM,,,,Germany,SC Freiburg II,bronze non-rare,51,57,57,55,57,54,58,58,49,43,49,51,49,51
16811,Devin Sur,57,LM,ST,LW,,Germany,1860 Munchen,bronze non-rare,55,56,56,55,55,52,56,56,47,45,48,49,48,49
16812,Hannes Sveijer,57,GK,,,,Sweden,IK Sirius,bronze non-rare,,,,,,,,,,,,,,
16813,Julie Swierot,57,CM,CAM,,,France,OL,bronze non-rare,58,59,59,59,59,57,58,58,53,51,53,54,53,54
16814,Hubert Szulc,57,ST,CF,,,Poland,Korona Kielce,bronze rare,57,55,55,56,54,45,53,53,32,31,36,37,36,37
16815,Georgios Theocharis,57,GK,,,,Greece,AEK Athens,bronze non-rare,,,,,,,,,,,,,,
16816,Andrew Thomas,57,GK,,,,Russia,Sounders FC,bronze non-rare,,,,,,,,,,,,,,
16817,Sam Tickle,57,GK,,,,England,Wigan Athletic,bronze non-rare,,,,,,,,,,,,,,
16818,Diego Torres,57,LM,LW,,,Paraguay,Olimpia,libertadores_b,53,57,57,55,55,49,56,56,39,33,41,44,41,44
16819,Madou Toure,57,CDM,,,,France,Valenciennes FC,bronze non-rare,49,50,50,49,51,52,51,51,56,58,55,54,55,54
16820,Atanas Trica-Balaci,57,ST,CF,,,Romania,Univ. Craiova,bronze non-rare,57,54,54,54,51,45,53,53,35,35,39,41,39,41
16821,David Udogu,57,RWB,RB,LWB,,Germany,FC Ingolstadt 04,bronze non-rare,45,49,49,47,48,49,51,51,53,53,55,55,55,55
16822,Arthur Vitelli,57,CB,,,,France,En Avant Guingamp,bronze non-rare,36,34,34,34,36,41,36,36,52,57,50,48,50,48
16823,Sascha Voelcke,57,LB,LWB,LM,,Germany,Rot,bronze non-rare,46,50,50,47,48,47,51,51,51,55,55,55,55,55
16824,Hugo Vogel,57,LB,RB,LWB,,France,FC Basel 1893,bronze non-rare,50,53,53,52,52,52,54,54,53,53,55,55,55,55
16825,James Waite,57,CAM,,,,Wales,Newport County,bronze non-rare,52,57,57,55,57,55,57,57,50,44,51,52,51,52
16826,Jakub Wajman,57,LM,LW,,,Poland,Warta Poznan,bronze non-rare,52,55,55,54,53,49,56,56,42,36,44,47,44,47
16827,Gabriel Wallentin,57,CB,,,,Sweden,Halmstads BK,bronze non-rare,39,36,36,37,38,43,39,39,53,57,52,50,52,50
16828,Joe Walsh,57,GK,,,,England,QPR,bronze rare,,,,,,,,,,,,,,
16829,Steven Warnock,57,RM,CAM,RW,,Scotland,Kilmarnock,bronze rare,51,56,56,54,55,50,56,56,40,34,43,45,43,45
16830,Evan Weir,57,LB,LWB,,,Republic of Ireland,Drogheda United,bronze non-rare,53,54,54,53,53,52,54,54,54,55,55,55,55,55
16831,Jack Wells-Morrison,57,CM,CDM,,,England,Crystal Palace,bronze non-rare,55,55,55,56,56,57,56,56,57,56,55,55,55,55
16832,Charlie Weston,57,CDM,,,,England,Blackburn Rovers,bronze non-rare,51,55,55,54,56,56,57,57,56,53,55,56,55,56
16833,Joe Whitworth,57,GK,,,,England,Crystal Palace,bronze rare,,,,,,,,,,,,,,
16834,John Ross Wilson,57,RWB,RB,,,Republic of Ireland,Shelbourne,bronze non-rare,50,52,52,51,52,52,53,53,54,55,55,55,55,55
16835,Will Wilson,57,CM,CAM,,,Australia,Central Coast,bronze non-rare,54,57,57,56,57,57,57,57,56,53,56,56,56,56
16836,Oskar Wojcik,57,CB,,,,Poland,Cracovia,bronze non-rare,40,39,39,39,40,44,42,42,53,57,53,51,53,51
16837,Ben Worman,57,CDM,CM,,,England,Cork City,bronze non-rare,55,59,59,58,59,58,59,59,56,51,56,57,56,57
16838,Matthew Wright,57,ST,CF,,,Scotland,Ross County,bronze non-rare,57,53,53,55,53,46,52,52,37,36,37,38,37,38
16839,Dong Xu,57,CB,LWB,,,China PR,Qingdao Hainiu,bronze non-rare,43,44,44,43,42,44,46,46,51,57,56,54,56,54
16840,Yue Xu,57,CM,,,,China PR,Shenzhen FC,bronze non-rare,51,56,56,56,58,57,57,57,55,50,54,54,54,54
16841,Zihao Yan,57,LB,LWB,,,China PR,Cangzhou FC,bronze non-rare,40,45,45,42,41,41,46,46,48,52,55,54,55,54
16842,Yihu Yang,57,LB,LWB,LM,,China PR,Meizhou Hakka,bronze non-rare,57,59,59,57,56,53,58,58,52,53,55,56,55,56
16843,Fan Yang,57,CB,RB,,,China PR,Tianjin JMT FC,bronze non-rare,46,51,51,49,50,52,54,54,56,57,58,58,58,58
16844,Xuchen Yao,57,RM,RW,LW,,China PR,Cangzhou FC,bronze non-rare,53,56,56,55,56,54,56,56,50,48,50,51,50,51
16845,Ki Hun Yeom,57,CM,ST,LW,,Korea Republic,Suwon Samsung,bronze non-rare,56,55,55,56,57,57,55,55,50,48,43,45,43,45
16846,Louis Zabala,57,RB,RWB,CM,,Australia,Brisbane Roar,bronze non-rare,54,56,56,55,56,56,57,57,55,54,55,56,55,56
16847,Saud Zaidan,57,CM,CDM,,,Saudi Arabia,Al Fayha,bronze non-rare,50,56,56,54,56,57,57,57,58,55,57,58,57,58
16848,Luis Zeballos,57,CM,,,,Bolivia,O. Petrolero,sudamericana,51,55,55,55,57,57,57,57,54,49,53,54,53,54
16849,Wei Zhang,57,ST,CB,CF,,China PR,Shanghai Shenhua,bronze non-rare,57,53,53,54,53,51,52,52,50,51,48,49,48,49
16850,Junchen Zhou,57,LM,ST,LW,,China PR,Shanghai Shenhua,bronze non-rare,53,57,57,55,55,48,56,56,38,33,40,43,40,43
19436,Rob Apter,57,CAM,RW,,,Scotland,Tranmere Rovers,bronze non-rare,51,55,55,56,57,55,55,55,49,43,48,49,48,49
19472,Ethan Ingram,57,RB,RWB,,,England,Salford City,bronze non-rare,46,51,51,49,49,48,52,52,50,51,55,55,55,55
19717,Abdullah Al Yousif,57,LB,LWB,,,Saudi Arabia,Al Raed,bronze non-rare,49,50,50,49,50,50,51,51,54,56,55,55,55,55
19719,Jarrod Carluccio,57,RM,LM,RW,,Australia,Perth Glory,bronze non-rare,55,57,57,55,54,51,56,56,48,48,51,52,51,52
16851,Tobi Adebayo-Rowling,56,RWB,RB,,,England,Notts County,bronze non-rare,46,50,50,47,47,46,51,51,50,53,54,54,54,54
16852,Leslie Adekoya,56,ST,CF,,,Republic of Ireland,Accrington,bronze non-rare,56,51,51,53,50,43,50,50,35,35,35,36,35,36
16853,Hamad Al Abdan,56,CAM,LM,,,Saudi Arabia,Al Khaleej,bronze non-rare,48,56,56,54,56,53,57,57,43,35,44,46,44,46
16854,Hassan Al Ali,56,ST,RM,CF,,Saudi Arabia,Al Ahli,bronze non-rare,56,54,54,54,52,45,52,52,34,31,35,37,35,37
16855,Basim Al Baqi,56,GK,,,,Saudi Arabia,Al Wehda,bronze non-rare,,,,,,,,,,,,,,
16856,Bessam Al Hurayji,56,RB,RWB,CB,CM,Saudi Arabia,Al Ahli,bronze non-rare,48,52,52,51,53,54,54,54,55,53,54,55,54,55
16857,Ziyad Al Johani,56,CM,CDM,CAM,,Saudi Arabia,Al Ahli,bronze non-rare,51,55,55,54,55,56,57,57,54,51,54,55,54,55
16858,Abdullah Al Shanqeeti,56,CB,RB,,,Saudi Arabia,Al Khaleej,bronze non-rare,43,43,43,41,42,43,44,44,51,56,53,52,53,52
16859,Abdulrahman Al Yami,56,ST,LM,CF,,Saudi Arabia,Al Riyadh,bronze rare,56,57,57,56,55,47,55,55,36,34,38,40,38,40
16860,Ethan Alagich,56,CAM,CDM,,,Australia,Adelaide United,bronze rare,51,56,56,54,56,54,57,57,52,49,54,55,54,55
16861,Abdihakin Ali,56,CM,,,,Sweden,AIK,bronze non-rare,52,55,55,55,56,56,55,55,54,49,53,53,53,53
16862,Rahim Ali,56,LM,RM,ST,LW,India,Chennaiyin FC,bronze non-rare,56,56,56,56,55,48,55,55,39,36,40,42,40,42
16863,Saidou Alioum,56,LW,LM,,,Cameroon,Hammarby IF,bronze non-rare,57,56,56,56,54,48,55,55,41,42,44,44,44,44
16864,Samuel Amo-Ameyaw,56,LW,LM,RW,,England,Southampton,bronze non-rare,54,56,56,55,54,48,55,55,38,34,41,43,41,43
16865,Jacob Florentin Andersen,56,RWB,RB,CB,,Denmark,AGF,bronze non-rare,44,46,46,43,44,46,49,49,52,56,56,54,56,54
16866,Karoy Anderson,56,CM,,,,Jamaica,Charlton Ath,bronze non-rare,53,57,57,56,57,56,57,57,53,50,54,55,54,55
16867,Aske Andresen,56,GK,,,,Denmark,Silkeborg IF,bronze non-rare,,,,,,,,,,,,,,
16868,Jaber Asiri,56,ST,CF,,,Saudi Arabia,Al Wehda,bronze non-rare,56,53,53,54,53,47,51,51,37,36,37,38,37,38
16869,Edison Azcona,56,LM,CAM,LW,,Dominican Republic,Inter Miami CF,bronze non-rare,53,57,57,56,56,48,55,55,36,31,39,41,39,41
16870,Cammy Ballantyne,56,CM,CAM,,,Scotland,St. Johnstone,bronze non-rare,55,56,56,56,56,56,56,56,53,51,53,54,53,54
16871,Kailin Barlow,56,CAM,,,,Republic of Ireland,Sligo Rovers,bronze non-rare,54,56,56,56,56,54,56,56,52,51,52,52,52,52
16872,Dawid Barnowski,56,RM,RW,,,Poland,Ruch Chorzow,bronze non-rare,51,54,54,53,54,53,55,55,50,46,51,52,51,52
16873,Aaron Basenach,56,CDM,CB,,,Germany,Kaiserslautern,bronze non-rare,51,53,53,53,54,54,54,54,55,53,54,54,54,54
16874,Ciaran Behan,56,RM,CM,CAM,RW,Republic of Ireland,UCD AFC,bronze non-rare,50,54,54,52,52,48,55,55,38,31,42,45,42,45
16875,Alfie Bendle,56,CDM,,,,England,Forest Green,bronze non-rare,49,52,52,51,53,53,53,53,55,53,54,54,54,54
16876,Marvin Benjamins,56,ST,CF,,,Germany,Preussen Munster,bronze non-rare,56,56,56,56,55,49,56,56,37,32,37,40,37,40
16877,Kian Best,56,LWB,CB,LB,,England,Preston,bronze non-rare,49,53,53,51,53,54,55,55,54,51,53,54,53,54
16878,Victor Bezerra,56,ST,CF,LW,,United States,Chicago Fire FC,bronze non-rare,56,52,52,53,50,42,49,49,32,32,33,35,33,35
16879,Jake Bickerstaff,56,ST,CF,,,England,Wrexham AFC,bronze non-rare,56,54,54,54,52,45,52,52,34,33,36,38,36,38
16880,Isaac Boehmer,56,GK,,,,Canada,Whitecaps FC,bronze non-rare,,,,,,,,,,,,,,
16881,Luca Boggemann,56,GK,,,,Germany,VfL Osnabruck,bronze non-rare,,,,,,,,,,,,,,
16882,Asbjorn Bondergaard,56,ST,CF,,,Denmark,Silkeborg IF,bronze non-rare,56,51,51,54,52,49,51,51,43,42,40,41,40,41
16883,Valentin Borcea,56,CAM,CM,,,Romania,FC Dinamo 1948,bronze non-rare,54,55,55,55,56,54,55,55,51,48,50,51,50,51
16884,Caolan Boyd-Munce,56,CM,LWB,,,Northern Ireland,St. Mirren,bronze non-rare,54,54,54,55,56,56,55,55,53,49,51,51,51,51
16885,Luke Brennan,56,LW,LM,ST,,England,Wigan Athletic,bronze non-rare,54,56,56,56,55,50,56,56,40,35,41,44,41,44
16886,Richard Brush,56,GK,,,,England,Sligo Rovers,bronze rare,,,,,,,,,,,,,,
16887,Stijn Bultman,56,CB,,,,Holland,Heracles Almelo,bronze non-rare,47,45,45,46,46,48,46,46,54,56,52,51,52,51
16888,Jonah Busse,56,GK,,,,Germany,Arminia Bielefeld,bronze non-rare,,,,,,,,,,,,,,
16889,Santiago Castaneda,56,CM,,,,United States,MSV Duisburg,bronze non-rare,52,56,56,56,57,56,57,57,51,48,50,51,50,51
16890,Jacob Chapman,56,GK,,,,Australia,Huddersfield,bronze rare,,,,,,,,,,,,,,
16891,Carmine Chiappetta,56,LM,LW,,,Switzerland,FC Winterthur,bronze non-rare,54,57,57,55,54,45,55,55,33,29,38,41,38,41
16892,Richard Chin,56,LB,RB,LWB,,England,Charlton Ath,bronze non-rare,47,52,52,50,52,51,53,53,52,50,54,54,54,54
16893,Farukh Choudhary,56,LM,RM,ST,LW,India,Chennaiyin FC,bronze non-rare,52,55,55,52,53,50,55,55,47,46,49,49,49,49
16894,Marius Ciobanu,56,RM,LM,RW,,Romania,FCU 1948,bronze non-rare,51,55,55,53,54,52,55,55,49,46,50,51,50,51
16895,Kai Corbett,56,ST,CF,,,England,Peterborough,bronze non-rare,56,55,55,55,52,44,53,53,33,32,38,39,38,39
16896,Martim Costa Marques,56,LB,LWB,,,Portugal,FC Lugano,bronze non-rare,46,54,54,50,52,51,55,55,51,49,54,55,54,55
16897,Ethan Cox,56,GK,,,,Australia,Adelaide United,bronze non-rare,,,,,,,,,,,,,,
16898,Mark Coyle,56,CM,CDM,,,Republic of Ireland,Shelbourne,bronze non-rare,52,55,55,54,56,56,56,56,57,55,56,56,56,56
16899,Darragh Crowley,56,RWB,RB,CB,,Republic of Ireland,Cork City,bronze non-rare,54,55,55,55,54,52,55,55,52,52,54,54,54,54
16900,Mauricio Cuevas,56,RB,RWB,,,United States,LA Galaxy,bronze non-rare,43,50,50,47,48,47,51,51,50,49,54,54,54,54
16901,Qi Cui,56,CB,RWB,LWB,,China PR,Changchun Yatai,bronze non-rare,39,40,40,38,37,39,42,42,49,56,55,53,55,53
16902,Wei Cui,56,CDM,CM,,,China PR,Meizhou Hakka,bronze rare,54,56,56,55,56,56,57,57,55,54,56,56,56,56
16903,Kevin Custovic,56,CM,CB,LWB,,Sweden,Cork City,bronze non-rare,56,56,56,56,56,56,57,57,56,57,56,56,56,56
16904,Marcus Dackers,56,ST,CF,,,Wales,Salford City,bronze non-rare,56,49,49,52,49,45,49,49,38,39,36,38,36,38
16905,Vignesh Murthy,56,LB,LWB,LM,,India,Hyderabad FC,bronze non-rare,49,52,52,50,51,50,52,52,50,51,54,53,54,53
16906,Gabriel David,56,RB,RWB,CDM,,Romania,FC Botosani,bronze non-rare,51,53,53,53,54,54,54,54,54,54,54,53,54,53
16907,Dawyn-Paul Donner,56,CB,,,,Germany,SC Paderborn 07,bronze non-rare,35,32,32,31,30,33,33,33,46,56,51,47,51,47
16908,Seiminlen Doungel,56,RM,RW,,,India,Jamshedpur FC,bronze rare,54,55,55,54,53,48,55,55,44,42,45,47,45,47
16909,George Dragomir,56,RW,RM,CAM,ST,Romania,Politehnica Iasi,bronze rare,51,56,56,53,53,49,55,55,46,44,50,51,50,51
16910,Aaron Drewe,56,RB,RWB,,,England,QPR,bronze non-rare,42,49,49,46,47,48,50,50,51,50,54,54,54,54
16911,Conor Drinan,56,LM,CF,LW,,Republic of Ireland,Cork City,bronze non-rare,53,54,54,53,53,52,55,55,53,53,54,54,54,54
16912,Yuezheng Du,56,ST,CF,,,China PR,Shenzhen FC,bronze non-rare,56,53,53,55,54,48,51,51,38,36,37,39,37,39
16913,Mateusz Dudek,56,GK,,,,Poland,Stal Mielec,bronze non-rare,,,,,,,,,,,,,,
16914,Mischa Eberhard,56,CM,,,,Switzerland,Stade,bronze non-rare,52,56,56,56,57,56,56,56,53,50,53,53,53,53
16915,Evan Eghosa,56,CAM,RW,ST,,England,Coventry City,bronze rare,52,58,58,55,56,50,57,57,42,37,44,46,44,46
16916,Max Ejdum,56,CM,,,,Denmark,Odense BK,bronze non-rare,50,56,56,55,57,56,57,57,51,46,50,51,50,51
16917,Nouri El Harmazi,56,CAM,CM,,,Holland,RKC Waalwijk,bronze non-rare,53,54,54,54,56,56,55,55,54,51,53,53,53,53
16918,Jack Ellis,56,RWB,RB,CB,,England,Carlisle United,bronze non-rare,42,47,47,44,45,45,49,49,51,53,55,54,55,54
16919,Pascal Fallmann,56,RB,RWB,,,Austria,SC Freiburg II,bronze non-rare,43,50,50,47,47,46,51,51,49,51,54,54,54,54
16920,Jayden Fevrier,56,LM,LWB,RM,LW,England,Colchester,bronze rare,53,56,56,53,53,48,55,55,47,49,50,51,50,51
16921,Charlie Finney,56,LB,LWB,CM,,England,Crewe Alexandra,bronze non-rare,50,54,54,53,55,54,55,55,52,49,54,54,54,54
16922,Joseph Forde,56,LWB,LB,,,Australia,Perth Glory,bronze non-rare,46,51,51,49,50,48,52,52,50,50,53,54,53,54
16923,Joe Foulkes,56,RWB,RB,CB,,England,Walsall,bronze non-rare,41,44,44,41,41,41,46,46,50,55,55,54,55,54
16924,Dominik Frelek,56,CDM,,,,Poland,Puszcza,bronze non-rare,47,48,48,47,48,50,50,50,55,56,55,55,55,55
16925,Narender Gahlot,56,RB,RWB,CB,LB,India,Odisha FC,bronze non-rare,45,45,45,44,44,46,46,46,51,56,54,53,54,53
16926,Michael Gallagher,56,RB,RWB,CB,CDM,Republic of Ireland,UCD AFC,bronze non-rare,49,50,50,50,50,51,51,51,54,55,54,54,54,54
16927,Joaquin Garcia,56,GK,,,,Chile,Audax Italiano,sudamericana,,,,,,,,,,,,,,
16928,Raul Garcia Gonzalez,56,GK,,,,Spain,RC Celta,bronze rare,,,,,,,,,,,,,,
16929,Joseph Gbode,56,ST,CF,,,England,Gillingham,bronze non-rare,56,50,50,52,48,41,49,49,33,34,36,38,36,38
16930,Alexane Gery,56,GK,,,,France,AS Saint Etienne,bronze non-rare,,,,,,,,,,,,,,
16931,Neal Gibs,56,LB,LWB,,,Germany,Kaiserslautern,bronze non-rare,42,46,46,43,42,41,46,46,47,52,54,52,54,52
16932,Nicolas Glaus,56,GK,,,,Switzerland,Grasshopper Club,bronze non-rare,,,,,,,,,,,,,,
16933,Jannik Graf,56,ST,CF,,,Germany,Jahn Regensburg,bronze non-rare,56,52,52,54,51,43,49,49,33,32,34,35,34,35
16934,Ryan Graydon,56,RM,LM,RW,,Republic of Ireland,Fleetwood Town,bronze non-rare,53,55,55,54,54,50,55,55,42,39,43,45,43,45
16935,Regan Griffiths,56,CM,CDM,,,England,Crewe Alexandra,bronze non-rare,52,56,56,55,56,56,56,56,54,51,53,53,53,53
16936,Michal Gurgul,56,CB,LB,,,Poland,Lech Poznan,bronze non-rare,43,47,47,46,48,51,50,50,56,56,55,55,55,55
16937,Seung Un Ha,56,LM,RM,CAM,LW,Korea Republic,GwangJu FC,bronze non-rare,59,58,58,58,55,46,55,55,36,35,39,41,39,41
16938,Luke Haakenson,56,CM,RM,,,United States,Nashville SC,bronze non-rare,57,59,59,58,59,56,58,58,52,49,52,52,52,52
16939,Kamron Habibullah,56,LM,CAM,LW,,Canada,Whitecaps FC,bronze non-rare,53,58,58,56,57,50,55,55,39,35,41,42,41,42
16940,Jad Hakiki,56,CM,,,,Republic of Ireland,Shelbourne,bronze non-rare,54,57,57,57,58,56,57,57,52,48,52,52,52,52
16941,Jordon Hall,56,CB,,,,England,Melbourne City,bronze non-rare,40,37,37,38,39,43,40,40,52,56,50,48,50,48
16942,Justin Hammel,56,GK,,,,Switzerland,Grasshopper Club,bronze non-rare,,,,,,,,,,,,,,
16943,Jong Mu Han,56,CM,,,,Korea Republic,Jeju United,bronze non-rare,49,53,53,53,55,56,55,55,51,44,47,49,47,49
16944,Feng Han,56,GK,,,,China PR,Cangzhou FC,bronze non-rare,,,,,,,,,,,,,,
16945,Simon Harrasser,56,GK,,,,Italy,Sudtirol,bronze non-rare,,,,,,,,,,,,,,
16946,Nick Hayes,56,GK,,,,England,Ipswich,bronze non-rare,,,,,,,,,,,,,,
16947,Sulaiman Hazazi,56,LB,LWB,,,Saudi Arabia,Al Taawoun,bronze rare,46,49,49,47,46,45,51,51,50,52,54,54,54,54
16948,Yupeng He,56,RB,RWB,LB,,China PR,Dalian Pro,bronze non-rare,49,53,53,51,51,50,53,53,51,52,54,54,54,54
16949,Brad Hills,56,CB,,,,England,Accrington,bronze non-rare,39,37,37,37,37,41,40,40,51,56,52,50,52,50
16950,Emil Hojlund,56,ST,CF,,,Denmark,F.C. Kobenhavn,bronze non-rare,56,53,53,55,54,50,53,53,42,40,40,41,40,41
16951,Fabian Holst-Larsen,56,RWB,RB,,,Norway,Stromsgodset IF,bronze non-rare,44,50,50,47,48,47,51,51,50,50,54,54,54,54
16952,Jiahui Huang,56,CB,CM,,,China PR,Dalian Pro,bronze non-rare,47,50,50,50,52,53,51,51,57,56,55,54,55,54
16953,Diego Huesca,56,GK,,,,Paraguay,Tacuary,sudamericana,,,,,,,,,,,,,,
16954,Mutellip Iminqari,56,LW,LM,,,China PR,Rongcheng FC,bronze non-rare,52,56,56,55,55,53,55,55,50,48,50,51,50,51
16955,Liam Isherwood,56,GK,,,,England,Accrington,bronze non-rare,,,,,,,,,,,,,,
16956,Matty Jacob,56,LB,LWB,,,England,Hull City,bronze non-rare,44,49,49,46,46,45,50,50,49,53,54,54,54,54
16957,Aniket Jadhav,56,LW,LM,RW,,India,Odisha FC,bronze rare,54,56,56,54,53,48,55,55,42,40,45,46,45,46
